gatewayAddress,delegateAddress,delegateStake
DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,2blXUINqq4sD_0QeXQ2ePU1Q-uOZ9gAMNP_ShbWhra0,435000000
X0DKu11docURUSsyqSwO7elFbHBpxAzJI6GnlA66U2U,2cu7tXoB6aKFiwka0RxpVu4sZP3P52_r1spzvwLPoi0,1303750000
1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,2e8XlLD5MaHQjOQDn_6BjtI8fy7Xqg60Qp8tOmJvmCg,6805000000
o5V1bdIoJsoMnzB7HZ15yJPwgW05ytGyCjpkDxNhCAE,2eGTt77ELkwKHJgtxKm6SB5BTbgwQY9h5mlyKSoVOKo,2825000000
xXtdcExIgBtZ6HZpOLDcNcbq_EH89PhDXWaqAK4rjyk,2eZJT8tyeIE7M_UB0EflDO0i5HaBqogZqRvxvMqPbdc,1086250000
j8VAEWC-Vbg24HSgP7Y6lYpsuzus_af3b9AI_Wf7CrA,2fJdQczTFkgvuyQIIygziIDc48AqbfMc6ReUjmjMOOw,891250000
_7sJJJ9ea5h7-6ge9OXgqpizgIj9Mocv1dzI-b2aJW8,2fWWLryihaILXKDkrR_hGVzidKa0xtB6P-iI6jexSSw,1303750000
MTMnfoaDDyFBPy_YV2cVuVU3xEsryGhA9bZDxNVh5_U,2i-klRLZIAane0mSssJeCJx8NpqLc6DsuabZVxB1pV0,435000000
4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,2iCpRRCfvB4LsXTqpUwewFLyk18-cRKXfUbFRqRVVrw,587500000
WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,2iIgZgM2Nj62vXBrWys8KYJ1HnycGhJxgBWoK0vIxlY,435000000
269O3y0wdLVrm1xoAwGkl_qc_q6lV_0DPge6sI43TXM,2id3DV0FLaFFttEIGNaSWkXItyZ88bhxA4Nfz8yvFVQ,1043750000
QGLLO6zhAHMzZ3j8WnZFJA6DA1S9nICQ1oEd9HmWRqM,2kf-eLnNHcU8totB0pObCukPVseji_gOXrWrTxq9418,1303750000
fDMKOqpDZc4StKps1rt0nyaLvAp1vDL4qOrfpklElwg,2l01ClzqjAS_kShou-mj2tS-rYbYW_HE5Yxv0IjWJWQ,3258750000
_YGfxAlvCH2f5yRtdhy4hseGCszI52LHrRE2LlJcvv4,2mPZpwzb2XAVJdT0W-Pd5717Kcfx-bdyLauEsTHTi3c,652500000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,4997500000
3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,2nWhRvIa-ud0HUhGVwbYW586UD6lvUEg3MQzeRMmvLQ,6131250000
KD0xmG2U1kjkkaPZNCZQSirZOSnxKV0OoBSXsUgA_6s,2oKEYljykYd5u6WBpdrRXkaAyDJ_XENHq0NjMHzZoAI,3258750000
gwxL4rhuBjkYws7vfoLh7M1PcKuRGOS4OSG3eXrAaYo,2q7rUL6e58oDbnZ_glB4_prbwgouuFPsvmuM7Q8g3rc,870000000
SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,2sHUI8sW_YleNIbvVgWua8BKosVXwiFCmMMts8abyno,456250000
GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,2u_8IJX9bDn_XVrh_vwfhJ3oQrB1pOAV2WVj5zxcdZU,870000000
LY89WeNXvTn_NFT-KVV6HPcPVB5qpSq1ug25TScwlq0,2xMyIq1mPN3xhl1hXXIPXJnUuZ-PiWkLs5nEfhb6hqs,435000000
BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,2xWfvQiArY-JxmQ_iOPbyDjfkqmmdI2l38V8Y1Dh-tc,435000000
hhdY1RAnResVM9EE4hLqg_EKjeufOycH2G_Fifc9oIk,31Ncg2GleO_zdLLihoPjngikOFbNPaLcahI38BWQU6w,10015000000
WuNl6WQGnDElEpG29CqXHKSLOenj562TzBW2Ls64yEE,33ZTUuy74KXjzmoWL_BxlN52ernCEdUPibr0IaqvG-8,1086250000
WuNl6WQGnDElEpG29CqXHKSLOenj562TzBW2Ls64yEE,33ZiE6fHUNpVClntDa7AKOlXhjCy9BFz-Cn0EaP7LDU,435000000
qBQzPC9MN9g8EibKqimWb7LpwZ7yXYqnvj8SlGdx25I,33t-apdiOBuR8Yb0tTzQOV87nAYT-MyKOsmvc4NRhEg,870000000
IRHn9m9vQF8fGEQ3H8nmDhkQgnLY1b-jXIda4wDW1TU,342z-OmUZg1J65dqu3tqcU0g2bKwWU1Ler6NhCd1wTo,673750000
vBDC_yCsXY9KrM4nFy_ngR2aN75F85650lJZnWH5tEU,35Zo-fsO4WReuzvjVKNKepTOP6IGQf5yRTEIoF6yfHw,1303750000
Oa29VaMnzz140hg5Bsd8R-xNJ_yunPoULph_C1fiy3M,35vAhZi2-9Q6i3l_u6GuDB27E-zGGhW_WqRAW-Fe4go,1521250000
7p90oVDWv8euAJsHHuz8tVw9OBrQdIB8qrOn5YEjiVc,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,16945000000
y4NsScUXqvssok99VKNt_kgiiNwPxspiij0DCMZrOEA,36QHNjASySY0xY_K6ALwT210TFBKK3tBVcqGWXoA7Lw,435000000
pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,38NGhSH8RTscGF3dUqRG_HfMuhNh3qU9d8wvEiGum7A,1086250000
RudEuYOzv5GMhaH2orJUWmvN2x4hw5hG53RCwokdDv0,38slggp4vur_gPbxEI-yH3brPpLpb6PpmNeM8Eu40sE,891250000
nAvqHc2ifG6-O8U51Ht5fvx1BTNGQ-L1ue6jVwlHUY0,3ASyC0vDRcFZT0uizge5ph3u2rli99XAJ5tLFd3PGZM,2846250000
Htqc__0gjHOa02RFS2vW14e76g4KVanYjhV-WzxAMIQ,3AYImzqCOxqMcfx-vYMpcrg-Ag2xnTsiRCYKuCT1oH8,435000000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,3BYs6BppT7OwoPWW6AvRSknHNu4rtgbTFySRd4M9ot0,1303750000
KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,3H9ofrl-o5oJnW--P-_iml_xn7gWeayR08x1pJ-OLOM,2390000000
17mzTy5SPpbu9A1Egi5pd0QJY8jgeODG_3NMoRCH7es,3Loa-6s6_3THcV0pwZlI_cgtu99YA4PKK6EpZWmg-Pw,435000000
eU6aR_pysY6DbN76FZVarcUaRe1xBnXnyUPVI7n7Usw,3NRALcZtcAApWiRY0W3a670kde1JX3W0iIG2ssumCY8,2607500000
vOrKy_8JvhhIxzWj7fe9E59AGKVi4Jb6YfgauAvCvxU,3QRVV5kKZJHxEbxh4oUW4p3yAqsT3J5fyxls7s4VTX8,565000000
HkRKUlJM85uaOurxShYU5TD3fCsTO0-0mhh_rcgc1Xw,3RicW-MufI4fK20ACR4LbJBjH6ta-0toDBz248o3LT8,1303750000
l-AzgD1GbeP9L2zHakpD0dvbfBivM_EpIQkG6zNT-h8,3RubpMuqm5HAK_ZzRfzXRgRENN10XtIi_mFNouJA7tE,435000000
NaBkbS6-G8f8jMTJvtXC1uillcoIKGKwu2nBPRnzCcM,3S1rNBrXSx2D0ZDjzlHr2qtNhj5iLdDGrwBYhsiD4rU,6083750000
NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,3V57EAn4nzVj5kTvwiPJ7TPF2FE1CjNkzcB8MHm84xQ,1500000000
PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,3YmEJhWApTtKozboK4CWxlJXEBP31x4idwMr_RLbMaw,891250000
l-AzgD1GbeP9L2zHakpD0dvbfBivM_EpIQkG6zNT-h8,3ZEDGDkBqrsWynnYSvfMfhM6CtOXJymi9oekeiMV82Y,10276250000
3L1b04cEvPoHC_vLhCddofdjqDyGaA7sozxn8VJUcNY,3_kbJkJXJ8PGq0ZDPeV-PcBwAfxhBHpDoIiIRkILFBg,3476250000
GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,3a4Jhwhxv0gHWGT1mN4kQHcFkn-2i9rEkSRPv8f3xfM,3258750000
kvL8dV0aDNGQzH3vxi7sp2OWtPvTdavTD6WYxoJOb7c,3bXzP7_1b76vR0OJoS-VP1CKlU4bAhlP9oaFHcLhlPQ,2130000000
7FpLr1VK12PcR9qM_3JpUQxbZckNwVXiaJkIYFGBT4o,3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,7821250000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,3foU9GbBog_-MZzAamjFfMbkX5_F0w5UXkPQ2V_3WQA,1500000000
Y-OXP98Mk-BEtHpa8aryg1gVGaqNtfnwJltGCfoZKTw,3iCSBs8d6NTyBeVzFBstoYs2hE0S_2w4qM2XOTKNVZ0,1521250000
nviPEdO-TjGII1_l-RFXe_CvwVBFdCPwnOcxuIrFke4,3kPqip0itQKvL6wGl9Qxeluj9kTV3JQigEs0zrRSxaA,435000000
KyB0PQqmdSwkuwaS5NTkQGUCT3DkYvgip_dKtSbIOSs,3s33KRGW9qyDCVCSeN_SjwCaCEk5hrtcBfGVmCJrPB8,2390000000
IRHn9m9vQF8fGEQ3H8nmDhkQgnLY1b-jXIda4wDW1TU,40L08a_FiioUWriDK4eAbvdtXifnljM19SxhWDpNGSM,2607500000
d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,40QuZ3YuZ-neq9h0yJChFOinfx4ZvdS0o7-85KHIfjY,761250000
0pCbuNgUCx1WNiBwXOq0DP6CFVOkhZ5qd1DgxAX0KvY,42RClvp30DOXySS0oaKZu_FPuNFBvM5k7zF90YVESBc,435000000
zFBm5PN2a8AFoDivZ4cBOmspBiENWBdXz15rEXpGxC4,42YQVksSPUBnGBL1gY0gbNkws8AKsIVO5Ca6f1AilHo,2716250000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,44lcLpyRLIXSZe1_evqRTt4ghzLMjNL-63Gw-ymSPjY,870000000
FIrnZ27Rc-zVKv7C5stOcj0dP9Im3GpGlHlWyfizaEY,459wi81qKl6sVpkYh64rJYy5M4TPF9Fc24FJW5hjOx0,1303750000
-iiTyYDjrKgST3hiYP9KUQ42BM9KxUBnA14yjXZNPbE,45H9JmW62kudxR3KAyDp3Y_ORmEMdgG_h1kPrlYcg-c,1086250000
GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,45bAXNtuC-IUtFDWlgOLPThWBYeSRZPP8hjTPLIQI5M,565000000
q-3i2vtbri8KNNRNQtc8WWQO-ObaTmqrXttHpN7Izgk,45i7BXejOYiE-wQHX10UHbGyjqMyuFuTq4cNIcolIKk,1108750000
FMV8jsv-NcQ5aZ6fc1JVjeYtkzdIev5wQCRg7GgJZSA,47hl-GQFgVo4RI7vm02dJiS9XELC4TlKvBXqZsGdsgU,7821250000
B_npMgHWVUV1cF7lddUrmaO7ucXYuTp7j7388VO0_QM,4AP4aQPHrbdZG7zB80dDbHF29TLLtESoVCFU_p5LT0c,435000000
KPnRrgZ2WLA1OiDj5UcqvLeT1BNGCtu6lRiswHMfRis,4EMVggS1ZaLfP3ItTYMxSkjNO6q9f3hH7NbrD7F-ivg,870000000
YpujpAhHCPkyw9L1yxAYoJD-SQgqLfuZtLZfFWihmEo,4Eh_7Vqx0JT7GGGaFbikUku_BnPGJMvGbc6blmHBXUs,2303750000
LlLe340OW5DHR1Nrs1i-9-md09R0pvXbcQSK-GcGxZ4,4JKwcY1llv1Q0X0kFTOB8SiqckC14yCbF624JyZAlsQ,2607500000
bWy72esjl9K16X-P4v3fha-R99uKpxA4fi0nGpttStA,4JsaK_30SGsFRM8YowFKz7eYBZU6JxfLTSt0DDfhV8M,543750000
Uaoupy6sDb-7GAZJ5dhl5EbUX6C45DFogjkqPRU_G-8,4KiMg7D9g_r_0Eg7AltabaCX1fzyfYOMJyQ_BQ8mIf8,2172500000
AKnCN9K5bDyAKDdxnVBVVI5tz8ziI4KTPd5N8uN1gio,4N_cGBQYHf4R19K997eBqrPoXPbi2TKaIkGa8Gc86_8,2825000000
S2xQ27SgYls7lr2T-OvXle0giV6lFZnsWoYmxldttw4,4O5x_hzvuy7iT9QhQFw9P6abd73KersSd71cs2qsnuY,5431250000
X0DKu11docURUSsyqSwO7elFbHBpxAzJI6GnlA66U2U,4P5W9QtHCf2skFn_Tj3FlZa0YX-wCYw59Loa0h5o2Zs,435000000
HkRKUlJM85uaOurxShYU5TD3fCsTO0-0mhh_rcgc1Xw,4Qd4gBvRF4FKXaGegxVteSPoEk09tFxZqQ9DhVM6kQc,2455000000
QOY4q7W-24b-KIJ2-onO0kHGA73cnlWkvKp1--dt27Q,4Swpuv6JMTk1kGleh3lB8joxeyW7UaHcQ6YVFZ4r72w,1086250000
fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,4UbVFKkJzucb5uhvy66H9HakrD2K9NxNp35iA1PH_og,2390000000
KlZUDPqVjoicBNR5lSpL5Bh2RSicc3_XL4druoRAjkk,4UmYV8KOtqv5wXNXxLjH8eUgU2PgWsEG1c9PF6b_IGc,435000000
Zwh1vYmwfbESP9-rXVXiNS8Ix0MEsUw5GSiObwkVEDE,4WD4NxaelpfpyBFvF3x0pNdLEUd4wJlqrzZgt90mPCg,435000000
6WUKQgsE6Rz7PIZPsr269uSI0KP7UF24LxlkWTcGqGM,4WvTM67W8P8yCEx-hZGP4GcxrkAjzjbUr9krG18R_kc,435000000
269O3y0wdLVrm1xoAwGkl_qc_q6lV_0DPge6sI43TXM,4XvB9WWje0rKJI4kB5MHdUpVWrOUudV4hO6z185o1ZA,652500000
2Z70O6RWkDa2Az7LOtr9XdoDvS7_WY5KX7ZXiKu_sPI,4YBElNj1wxaUNBpu2McOSBtbyVw-O4k4pR03qG4WRgY,2172500000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,4_6c9t00mlMzKVC4RcSikgxb3WisYA8kWZSsAp2HqVw,8430000000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,4ah1hJvT-rAvOpD1WH2E9BAPF01DfqHy-7PjaQMekAM,1086250000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,4amJTRpCI5bOKIkmNpCU9j-hjkZwWybcc3yvyO7jlf4,1086250000
s-awXpcgJWr8QBB7MY8GZCtvyQ-KlLj9hD-qF9zqBgE,4bGobpDSX7vqMYYkLCCOv9ET86FvW4ntfno6eIfJbso,3911250000
ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,4cMpHGbyVlIlegMqMbjS9hBHZd0ffE5cLaMLr-7aSH4,3258750000
4n6rkM49G3WdnP5HPYiUTsk5iPZ64ZgSW246wuQWvcI,4ctKBBn8aamNbVxdDQfZqEmY6rRjq6DUKugFWS_Lt_E,435000000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,4dW-Pf57AQ8ZSafgq_RK4ePzZJIk4xqT7AXlX8NG340,870000000
9In6CYcWT4BuBK4nOP4vDqfwq48a1j3UDoH_ArBUogo,4eeiXwjTGq4LFghv8FPfUhcCFehWHeLmDd7H7z75Ez4,2607500000
vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,4i_qBK2YUgFELXGcDhpq-zQyZOKxOcHiRVVnj3_OWBg,3042500000
B_npMgHWVUV1cF7lddUrmaO7ucXYuTp7j7388VO0_QM,4j_2YQG4HLLn1t5D3cK2JQBRwN-cHY_wspF3ZV2eqgU,435000000
YkL8yE2XW5Bq7Zspx_xpiQhEWlcBWBWFaLENAgZIn9s,4m24h_gDVJ-j4wrJoEZBIQWNvpu18LpAOVqOSMApuGw,891250000
JVTJPRU5jqrz3YT25pl1L_zJdviOsHsZn1Bhs5O7czc,4nW_hhrXoplQZPwQYPWIjpu19uptvsLy06C7WGrZ6UU,3476250000
3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,4ncmHw9ZNRTVyrptYgJdWInoq75Rbx_u4Qlvq-PSrBI,9785000000
KyB0PQqmdSwkuwaS5NTkQGUCT3DkYvgip_dKtSbIOSs,4oy0aK4Y2etJ-bMmntMv1-VbJD0vFcJBm5I1EpVgIC0,1303750000
1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,4qEc93Fg2-6S47erw0w-lusOK2ZC7UXj7V5RW9iltTk,891250000
KyB0PQqmdSwkuwaS5NTkQGUCT3DkYvgip_dKtSbIOSs,4rG0sYvmknysMruW-4nR6wiZD7YgyhRobNa7cGRG6Mo,1738750000
TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,4rzJDrI-siGWx70LgqSNTIG6Xk7X7BUymB6ltJJ-nzw,2390000000
hLRzRWWiLMHaTKLJtL6vhzE-emNqHWLjdJB5C61BzQc,4sJ7bWw8thEaN4Ez8ClSIBBBZVuwGF9wJfZyKYBRMcA,4128750000
6WUKQgsE6Rz7PIZPsr269uSI0KP7UF24LxlkWTcGqGM,4uRIznPmrpOY-4klGg70tZtDvOGSEpxaOSZ8kxi74Dw,2390000000
OUddDM0DVbGuKgdqb0K1gX42aOw9-tXpqbCwU2HsYnI,4wTrDqno0Wak1Y_qz_GURN7YtHEMhYWwTaN9KJ0eoxE,3693750000
1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,508P1xis0dUpXEERU8mLQREw1yFG4Zc-PXw9timFPko,608750000
07n1rt8lyiFxtdutvO9fyKH7Lbrb2OeHwUxcjVdWqzA,50rUUKwzLQ4Q_yk_O8TobQqbR2UhIVXodu6ZC-u55y8,587500000
cSSmABifu5RIRONaQwhE4ZfKhIkV8TKE3Jh21L8aq0c,58zi6YHCD8ldy9DQwfNy7o5Z0IsC_pz2UM61n0qeKgQ,2390000000
bWy72esjl9K16X-P4v3fha-R99uKpxA4fi0nGpttStA,5BahuUNXEInF2j-ZJjCSHeN6VAw5c1H065uoOHd6t1Y,673750000
YcPEBPK-oS5IUxtVgICcl3DdfhfVJfui5LkBss805SQ,5FVDZs5AIUDi5oivcU1kDFETgTeXehlaMSC_J0dtcFU,652500000
lrC7HgxvC9G2p_GkmkeP0AlINtaqwqYERxdXbLyojVo,5G7pUPPNB7Kx9ftKP8X6mVXOuA6J2Nhhe-90p38RWug,1303750000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,5GYb3_Y7T5125MToFE-wkqPfgXnIiKLt9Na7_825XKI,435000000
lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,5H1wL0oyKxmXvvidrpAPIn6xPq1NGW-2Tgem_adAhlI,435000000
xXtdcExIgBtZ6HZpOLDcNcbq_EH89PhDXWaqAK4rjyk,5HFKPfI_lY0pr7F1w-iQUtbF0acPa0qQLL6VvBazUfk,2825000000
j8VAEWC-Vbg24HSgP7Y6lYpsuzus_af3b9AI_Wf7CrA,5Hg5_M5X5F47OD7qMvPEfUiipbVkyR5x9z-bPKIdY4o,2825000000
nAvqHc2ifG6-O8U51Ht5fvx1BTNGQ-L1ue6jVwlHUY0,5J6BW3Eyh7D8C2jBYajxsxIPvxwRkgBm2a-FHDxldPY,2390000000
7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,5Jmhw352obDismSNQREt6TkK3izKE7axBe9_L6djqms,2390000000
ivmQI0ccIeVEQ7mXsgW2-3NCMxq9Wu_CxBcc96m0-qA,5LEjjC5w2Z1rEV7jsjSLU_ytiG8Q8kX9WNh1s6OmHdA,6083750000
eU6aR_pysY6DbN76FZVarcUaRe1xBnXnyUPVI7n7Usw,5LfuGkru_9pKwY7PJ2MvF8P0yQesMG1_4VTQ6pEmjVA,891250000
A2tlbVJlsMMipcjA1ShHBvfkmBx5uG3UF061JRiw_cE,5MNMY2WJCe_StSdq-telXw9Okp8QioH51ng-v1sU4UQ,435000000
fDMKOqpDZc4StKps1rt0nyaLvAp1vDL4qOrfpklElwg,5MZvRK_b5NZWGagnpPawcqSUwBCTuQI9iCf5U5W-L90,435000000
QOY4q7W-24b-KIJ2-onO0kHGA73cnlWkvKp1--dt27Q,5NJM79YYrSZLKHaWqyFQcvHPB_FddUuk4TVQHcYeH24,6192500000
XR8cKlu6QsVbEMphx75anqUa72PJ6KIl_HJfF3iuoSo,5OHMm1upyOUPgw1YiY4J9FVJ8vgS-dQTDuKXs3as50c,912500000
KtT83AUy-9BqzYxvfyLihjppxJMgYaaz7cbhgfPdvRU,5PaYb0DL6ZX8wLmF703zfECKPBV9faDH8v-LesA3ZOs,2172500000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,5PrAJx5xUxwIs7nf2ruyImtrdv37d4IOSEjWu5qnH6o,435000000
4n6rkM49G3WdnP5HPYiUTsk5iPZ64ZgSW246wuQWvcI,5Q9Ckwdq33BNwE9N8uNkxEtEdSkxokr3xkAqaWij9NA,1738750000
-14ZDlxWLcg2X34LMJZ-yFlaQF8ZVqsFf27Ajcd7mXQ,5S7GvSNW5muWusC1lxuNxbuqJQbGRwKxCsoxsTAh6n4,652500000
hLRzRWWiLMHaTKLJtL6vhzE-emNqHWLjdJB5C61BzQc,5SROxl5_u0FzuBBOsYGpHry0cG8OktF9xGYQjTyWiSY,435000000
eNSUT_JT0yQgrC6TP4k2IlkO-krjIKzAUgxVPZ58fFI,5ShGr-W_-ypn3p1x-4_LVY4nJAsi5Y9ZW2ysozyr-2c,1303750000
_hUBKXfHmGQ5WY8zZtaUCwOG6dTx-h7xx0rmtW3NqZI,5VME_z7MY96N-1v8brCAko08ljiMEdk0Y9eEprAIGlU,8430000000
YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,5WBIGUdyu7fxmFud7OIknU1H0IvED5b6AL0SFI8aLnA,435000000
BYtx5jr81Kwx07LPf4QyrOlIYB3RTY8doE97ca8uHkw,5_bDVWdS8tLC8wGVkppF24bn9W4OTgBWQGP9TLbBtvI,870000000
IPdwa3Mb_9pDD8c2IaJx6aad51Ss-_TfStVwBuhtXMs,5aLEDGvxIHEYYonHOtFym3PLD7lp4bDw-THF9wVXVSg,652500000
l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,5b1dsTfv-dpUPIJiP32IKmNAmbt_65CY_vik921A2hM,1086250000
_7sJJJ9ea5h7-6ge9OXgqpizgIj9Mocv1dzI-b2aJW8,5duGq_SjTuNCrvPvNFFywGtTRIAWFkmGQGyNS31vsgQ,2607500000
hhdY1RAnResVM9EE4hLqg_EKjeufOycH2G_Fifc9oIk,5fqJ1TzAqX0cHn2sCuftYEKsqRPEKILwCx_p2_4DJ3w,435000000
PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,5glNksg7gRpA0JIXXvCBjlx6U2RHpMG73Msfftke2lY,1956250000
-14ZDlxWLcg2X34LMJZ-yFlaQF8ZVqsFf27Ajcd7mXQ,5gr2DVfcJ6Oj2KumDkqq7Iq5_e4DbqEorAc7uwe3oLY,435000000
TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,5k6ixgwOnbcNpQcugTlmR0VVwKcPa9lS-_Ua7BTuuaw,2607500000
p0SKW3ckUsesotR01sBUSdv82Bb1TJ4HgPbYIBg8s18,5mCQWPUXMhKe7dc2DZd2WKnSPluoD_GpMIOXMHAYOVY,652500000
kCflZhsNDofALNadbPsknhVyl424OF0quSZxrBY9Muo,5mf6OcZ7pO0t-oclqgzo4grS3A16NPH_opqk_xPWW0g,1303750000
Gy6ayY8lfSjUT_MGOk9QAiGq0oOAHs0FAMjQgYQBk-8,5npa5PxFUjjWjPURf448B_dx23F1GV-JYK-SxA4cdKs,2607500000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,5oQ5BWni1YbPL4D5nQdAlJZycAlS2kcwRS0rw9TCuA4,1521250000
cfUh77oKJiuJW6wbAb999RkN-lMKvX00PL0KKbvIz-0,5pU9AePnB2Kx8bZGp0kKmS6CE9h5h-z0kgKEdHt5YEY,4345000000
KwQNbaomlFPvuEuJL1TAJQtqthU-JsJU_qwWD2vifhI,5uBRv2qLNqRl1T6FvnnWAiZPGVztWYcx9Am9fb7ppSk,435000000
JVTzls8_vGow74rbTILPmFqIYIgvTR67MhwXqHdBBk0,5v5jW6JxHqMwLbHxwOvmVwspkyftm99nblimpglAzic,4997500000
4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,5wc6iKuLMDl07QPy2FGwJtScvXGBRwlpCD4EfS8h-f8,652500000
EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,5xyEg8FCgrlwHOScDpkjpiLB_ioOuLStIbVtNuyHsBE,2607500000
TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,5yESuA3h9gvOH6XYKWFq0DrXzEsXFZd9J5UfxGP5bKI,1956250000
zmd1qJpwEpXH-fVUZj-_rl1SWUg3S7_m6Yyq6Ch0dxw,5yfZxs07uujVGl-7M9Ta8T9EwDyLy-_fjXwwCeRxleI,891250000
nviPEdO-TjGII1_l-RFXe_CvwVBFdCPwnOcxuIrFke4,60lijZk5B8trzOdZHKpcC6lH53gzbtWUCQ6QdSUTGZI,870000000
vAyn6mnxAsGvRYLQpkNWDLC6Lq-0SHZSvFEdPNe3iJQ,63i_YkZRuBCQ5wzL0a1uzQuC6OMykvowHp1iqIA-5Fk,652500000
EYYSRszWDNdspvc-5R19JhPqaL8HkbEnxjdy0bueOvc,65Bp1n23A2l8wJLLe-ZlXoTZo44NF0Wi3U3TELmX7Kk,4345000000
w_dXSRqIUrIFn8QVRXuiQ25-5qKGDFNliIztzCa8PMY,65fs9t-lqxvNmhJEhcur0HNK3iDbCJ8TSrFdOKyAMfs,1500000000
lqYA3FQq8H6t5xXc6A4bOGxEW6H2lr0EXnR49tDpeuU,66syj12VSNWJMmmIdburmS4JcrjQ5Zi6mNCpzJVEn7g,2390000000
TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,68SoAbg2QULqqbjDLnY9zcWHfxYaXcbvxIQW_CsvBWE,435000000
pZkvXGaicIvbxLRM7PiiO3AV-F3dQbas-Vp7sH71xOE,6Cb7gi3-2mvBQoG-kIZ1MiEuQZZCYcP7Q01hlc4gA3s,435000000
x0U0UN3YqaAE5nMMRoYPR8c6EvFOTA5M5UqJ1e7S5_c,6CkCiiaUITqw8eQNOq66BBjLiBnb_9km00XIFoRsshI,5213750000
H3RizJHuKNGu4oXIFjIM3Tzyjd32-_C10ZzNj_2TV5Y,6DRWwEygV0MS-lqtbIS8fHDcXJdu9rhmNLBIeUKsdJs,870000000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,6F_P_7bLT6gtvigF92rGWWMEjST-JpVipSpjngi3kCw,435000000
TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,6G-Pmu9vTN7tcQp4It37p51o2zi0XFCl42FmO3MkRsA,435000000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,6J3p3THZo07O0Dwj6W0UruOBagBfIhEWS3NEPymbxCA,652500000
