delegateAddress,gatewayAddress,delegateStake
2cu7tXoB6aKFiwka0RxpVu4sZP3P52_r1spzvwLPoi0,8y0mX32e2Y_GmGcS59KF4cOmMQZeIu5pSDJ07a7RcbU,1303750000
2e8XlLD5MaHQjOQDn_6BjtI8fy7Xqg60Qp8tOmJvmCg,qNPdvpt_iC1f3uRfmh5GPpwMPRNujWdddb7M9gWlkDU,6805000000
2eGTt77ELkwKHJgtxKm6SB5BTbgwQY9h5mlyKSoVOKo,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,2825000000
2eZJT8tyeIE7M_UB0EflDO0i5HaBqogZqRvxvMqPbdc,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,1086250000
2fJdQczTFkgvuyQIIygziIDc48AqbfMc6ReUjmjMOOw,YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,891250000
2fWWLryihaILXKDkrR_hGVzidKa0xtB6P-iI6jexSSw,JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,1303750000
2i-klRLZIAane0mSssJeCJx8NpqLc6DsuabZVxB1pV0,N4HVVOhay6IC6LtvJRe7nxncfM492IUan6-fKzfbGsE,435000000
2iCpRRCfvB4LsXTqpUwewFLyk18-cRKXfUbFRqRVVrw,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,587500000
2iIgZgM2Nj62vXBrWys8KYJ1HnycGhJxgBWoK0vIxlY,pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,435000000
2id3DV0FLaFFttEIGNaSWkXItyZ88bhxA4Nfz8yvFVQ,TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,1043750000
2kf-eLnNHcU8totB0pObCukPVseji_gOXrWrTxq9418,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,1303750000
2l01ClzqjAS_kShou-mj2tS-rYbYW_HE5Yxv0IjWJWQ,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,3258750000
2mPZpwzb2XAVJdT0W-Pd5717Kcfx-bdyLauEsTHTi3c,vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,652500000
2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,4997500000
2nWhRvIa-ud0HUhGVwbYW586UD6lvUEg3MQzeRMmvLQ,uAsYw8-vGL6zgyDfImyW2MkiqI8IV2FteK_Fzz-JGWk,6131250000
2oKEYljykYd5u6WBpdrRXkaAyDJ_XENHq0NjMHzZoAI,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,3258750000
2q7rUL6e58oDbnZ_glB4_prbwgouuFPsvmuM7Q8g3rc,ZNsUG7VnUdL8-jAChetRPbGwfwD4RFDU1_jA0bsFzLc,870000000
2sHUI8sW_YleNIbvVgWua8BKosVXwiFCmMMts8abyno,WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,456250000
2u_8IJX9bDn_XVrh_vwfhJ3oQrB1pOAV2WVj5zxcdZU,1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,870000000
2xMyIq1mPN3xhl1hXXIPXJnUuZ-PiWkLs5nEfhb6hqs,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,435000000
2xWfvQiArY-JxmQ_iOPbyDjfkqmmdI2l38V8Y1Dh-tc,R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,435000000
31Ncg2GleO_zdLLihoPjngikOFbNPaLcahI38BWQU6w,E_hgifj1VUdbYb81YwlMBluQjYV_vJZGvGvdPQG64z4,10015000000
33ZTUuy74KXjzmoWL_BxlN52ernCEdUPibr0IaqvG-8,sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,1086250000
33ZiE6fHUNpVClntDa7AKOlXhjCy9BFz-Cn0EaP7LDU,w_dXSRqIUrIFn8QVRXuiQ25-5qKGDFNliIztzCa8PMY,435000000
33t-apdiOBuR8Yb0tTzQOV87nAYT-MyKOsmvc4NRhEg,AKnCN9K5bDyAKDdxnVBVVI5tz8ziI4KTPd5N8uN1gio,870000000
342z-OmUZg1J65dqu3tqcU0g2bKwWU1Ler6NhCd1wTo,f_EcJ8tYOFYjBMCIi-dlmzg8AiWZ2hELrXRFWPKCv9I,673750000
35Zo-fsO4WReuzvjVKNKepTOP6IGQf5yRTEIoF6yfHw,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,1303750000
35vAhZi2-9Q6i3l_u6GuDB27E-zGGhW_WqRAW-Fe4go,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,1521250000
36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,uVOjyKg5SMzjHjqBz6VVoMi0Fz09ReBhPvNbD8RIFjM,16945000000
36QHNjASySY0xY_K6ALwT210TFBKK3tBVcqGWXoA7Lw,ciQ7RQ8QPPv3bGoMfN2SlYIr0n8ZDLZ7_aDW-hM9pLQ,435000000
38NGhSH8RTscGF3dUqRG_HfMuhNh3qU9d8wvEiGum7A,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,1086250000
38slggp4vur_gPbxEI-yH3brPpLpb6PpmNeM8Eu40sE,PE0gBR0wwHlNA4k4He0K3iYc-EKPqjgm7dG65T9pNiw,891250000
3ASyC0vDRcFZT0uizge5ph3u2rli99XAJ5tLFd3PGZM,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,2846250000
3AYImzqCOxqMcfx-vYMpcrg-Ag2xnTsiRCYKuCT1oH8,SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,435000000
3BYs6BppT7OwoPWW6AvRSknHNu4rtgbTFySRd4M9ot0,N4HVVOhay6IC6LtvJRe7nxncfM492IUan6-fKzfbGsE,1303750000
3H9ofrl-o5oJnW--P-_iml_xn7gWeayR08x1pJ-OLOM,uVOjyKg5SMzjHjqBz6VVoMi0Fz09ReBhPvNbD8RIFjM,2390000000
3Loa-6s6_3THcV0pwZlI_cgtu99YA4PKK6EpZWmg-Pw,SCOKnowXkWX27XM84Tk7gEt7mF24Qfdh5J0J4KKPNLY,435000000
3NRALcZtcAApWiRY0W3a670kde1JX3W0iIG2ssumCY8,FJYmjg6e3_cZrJO6aUu0PPXfz51-ItpYHer9qIcdrBw,2607500000
3QRVV5kKZJHxEbxh4oUW4p3yAqsT3J5fyxls7s4VTX8,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,565000000
3RicW-MufI4fK20ACR4LbJBjH6ta-0toDBz248o3LT8,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,1303750000
3RubpMuqm5HAK_ZzRfzXRgRENN10XtIi_mFNouJA7tE,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,435000000
3S1rNBrXSx2D0ZDjzlHr2qtNhj5iLdDGrwBYhsiD4rU,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,6083750000
3V57EAn4nzVj5kTvwiPJ7TPF2FE1CjNkzcB8MHm84xQ,oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,1500000000
3YmEJhWApTtKozboK4CWxlJXEBP31x4idwMr_RLbMaw,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,891250000
3ZEDGDkBqrsWynnYSvfMfhM6CtOXJymi9oekeiMV82Y,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,10276250000
3_kbJkJXJ8PGq0ZDPeV-PcBwAfxhBHpDoIiIRkILFBg,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,3476250000
3a4Jhwhxv0gHWGT1mN4kQHcFkn-2i9rEkSRPv8f3xfM,2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,3258750000
3bXzP7_1b76vR0OJoS-VP1CKlU4bAhlP9oaFHcLhlPQ,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,2130000000
3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,wlcEhTQY_qjDKTvTDZsb53aX8wivbOJZKnhLswdueZw,7821250000
3foU9GbBog_-MZzAamjFfMbkX5_F0w5UXkPQ2V_3WQA,lYYl7-mGPli0bKFKdzEZdmkDswcvMSskG5bjRV5nq_Y,1500000000
3iCSBs8d6NTyBeVzFBstoYs2hE0S_2w4qM2XOTKNVZ0,l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,1521250000
3kPqip0itQKvL6wGl9Qxeluj9kTV3JQigEs0zrRSxaA,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,435000000
3s33KRGW9qyDCVCSeN_SjwCaCEk5hrtcBfGVmCJrPB8,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,2390000000
40L08a_FiioUWriDK4eAbvdtXifnljM19SxhWDpNGSM,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,2607500000
40QuZ3YuZ-neq9h0yJChFOinfx4ZvdS0o7-85KHIfjY,rHZLhdsXk8NOepTZwNwcBKq_vO3nSpG9kMAqoVZpJZ0,761250000
42RClvp30DOXySS0oaKZu_FPuNFBvM5k7zF90YVESBc,2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,435000000
42YQVksSPUBnGBL1gY0gbNkws8AKsIVO5Ca6f1AilHo,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,2716250000
44lcLpyRLIXSZe1_evqRTt4ghzLMjNL-63Gw-ymSPjY,0RWuHL1469WYh146-x-5IKtes0WQweqv8d9OehyxFKw,870000000
459wi81qKl6sVpkYh64rJYy5M4TPF9Fc24FJW5hjOx0,N4HVVOhay6IC6LtvJRe7nxncfM492IUan6-fKzfbGsE,1303750000
45H9JmW62kudxR3KAyDp3Y_ORmEMdgG_h1kPrlYcg-c,lPNnW6NKj2rhgmR80_hVdWlnde6hne4PFUmdAuwVN0U,1086250000
45bAXNtuC-IUtFDWlgOLPThWBYeSRZPP8hjTPLIQI5M,qOKdOncgYREg1mt5eDeHvh0LZUpReI4FvehkYZ6-mcA,565000000
45i7BXejOYiE-wQHX10UHbGyjqMyuFuTq4cNIcolIKk,RBTNdj2oUNaExlPMId7kgWv_wXC0qsgGhcU51dgOKy4,1108750000
47hl-GQFgVo4RI7vm02dJiS9XELC4TlKvBXqZsGdsgU,1OzkH57YIxDhSjE1h1hgQRyyLcg776GMtxf5IrZNRPA,7821250000
4AP4aQPHrbdZG7zB80dDbHF29TLLtESoVCFU_p5LT0c,ciQ7RQ8QPPv3bGoMfN2SlYIr0n8ZDLZ7_aDW-hM9pLQ,435000000
4EMVggS1ZaLfP3ItTYMxSkjNO6q9f3hH7NbrD7F-ivg,PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,870000000
4Eh_7Vqx0JT7GGGaFbikUku_BnPGJMvGbc6blmHBXUs,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,2303750000
4JKwcY1llv1Q0X0kFTOB8SiqckC14yCbF624JyZAlsQ,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,2607500000
4JsaK_30SGsFRM8YowFKz7eYBZU6JxfLTSt0DDfhV8M,JVTJPRU5jqrz3YT25pl1L_zJdviOsHsZn1Bhs5O7czc,543750000
4KiMg7D9g_r_0Eg7AltabaCX1fzyfYOMJyQ_BQ8mIf8,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,2172500000
4N_cGBQYHf4R19K997eBqrPoXPbi2TKaIkGa8Gc86_8,jHGSqiQ8IPuPzZLN8ePwO_ddPOz0_C_gauxe-ph3bBU,2825000000
4O5x_hzvuy7iT9QhQFw9P6abd73KersSd71cs2qsnuY,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,5431250000
4P5W9QtHCf2skFn_Tj3FlZa0YX-wCYw59Loa0h5o2Zs,AKnCN9K5bDyAKDdxnVBVVI5tz8ziI4KTPd5N8uN1gio,435000000
4Qd4gBvRF4FKXaGegxVteSPoEk09tFxZqQ9DhVM6kQc,lYYl7-mGPli0bKFKdzEZdmkDswcvMSskG5bjRV5nq_Y,2455000000
4Swpuv6JMTk1kGleh3lB8joxeyW7UaHcQ6YVFZ4r72w,PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,1086250000
4UbVFKkJzucb5uhvy66H9HakrD2K9NxNp35iA1PH_og,qNPdvpt_iC1f3uRfmh5GPpwMPRNujWdddb7M9gWlkDU,2390000000
4UmYV8KOtqv5wXNXxLjH8eUgU2PgWsEG1c9PF6b_IGc,pi_PVyBCifSZfwKG1v2BZs3xOL9nVitgw9VK6b7HmJw,435000000
4WD4NxaelpfpyBFvF3x0pNdLEUd4wJlqrzZgt90mPCg,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,435000000
4WvTM67W8P8yCEx-hZGP4GcxrkAjzjbUr9krG18R_kc,UejpsMGr8KfrhgSw4WSjC7Wq3fi2a_IHQA12WsRIXgI,435000000
4XvB9WWje0rKJI4kB5MHdUpVWrOUudV4hO6z185o1ZA,F3_DMBJqgFJig5NqnKWKw3krNdk1bifNdyacdZ3QMac,652500000
4YBElNj1wxaUNBpu2McOSBtbyVw-O4k4pR03qG4WRgY,NgOdSkrHcK1YvPqWPoTxCpCe2lN7jsBjp9M1oFl-euE,2172500000
4_6c9t00mlMzKVC4RcSikgxb3WisYA8kWZSsAp2HqVw,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,8430000000
4ah1hJvT-rAvOpD1WH2E9BAPF01DfqHy-7PjaQMekAM,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,1086250000
4amJTRpCI5bOKIkmNpCU9j-hjkZwWybcc3yvyO7jlf4,rHZLhdsXk8NOepTZwNwcBKq_vO3nSpG9kMAqoVZpJZ0,1086250000
4bGobpDSX7vqMYYkLCCOv9ET86FvW4ntfno6eIfJbso,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,3911250000
4cMpHGbyVlIlegMqMbjS9hBHZd0ffE5cLaMLr-7aSH4,SqEQ2UZcI6s4yU8jQMnmxSBmu1XYBg_eHoivzxYljU0,3258750000
4ctKBBn8aamNbVxdDQfZqEmY6rRjq6DUKugFWS_Lt_E,xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,435000000
4dW-Pf57AQ8ZSafgq_RK4ePzZJIk4xqT7AXlX8NG340,W-is11Lhz1V666jC8xkmxZxTRdFnSzkbvHc1NNsM878,870000000
4eeiXwjTGq4LFghv8FPfUhcCFehWHeLmDd7H7z75Ez4,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,2607500000
4i_qBK2YUgFELXGcDhpq-zQyZOKxOcHiRVVnj3_OWBg,l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,3042500000
4j_2YQG4HLLn1t5D3cK2JQBRwN-cHY_wspF3ZV2eqgU,3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,435000000
4m24h_gDVJ-j4wrJoEZBIQWNvpu18LpAOVqOSMApuGw,lYYl7-mGPli0bKFKdzEZdmkDswcvMSskG5bjRV5nq_Y,891250000
4nW_hhrXoplQZPwQYPWIjpu19uptvsLy06C7WGrZ6UU,oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,3476250000
4ncmHw9ZNRTVyrptYgJdWInoq75Rbx_u4Qlvq-PSrBI,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,9785000000
4oy0aK4Y2etJ-bMmntMv1-VbJD0vFcJBm5I1EpVgIC0,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,1303750000
4qEc93Fg2-6S47erw0w-lusOK2ZC7UXj7V5RW9iltTk,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,891250000
4rG0sYvmknysMruW-4nR6wiZD7YgyhRobNa7cGRG6Mo,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,1738750000
4rzJDrI-siGWx70LgqSNTIG6Xk7X7BUymB6ltJJ-nzw,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,2390000000
4sJ7bWw8thEaN4Ez8ClSIBBBZVuwGF9wJfZyKYBRMcA,TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,4128750000
4uRIznPmrpOY-4klGg70tZtDvOGSEpxaOSZ8kxi74Dw,jrXpso-cLOsuclJM3kwLrSY-X8MbfBNMs0AJbqVIKgU,2390000000
4wTrDqno0Wak1Y_qz_GURN7YtHEMhYWwTaN9KJ0eoxE,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,3693750000
508P1xis0dUpXEERU8mLQREw1yFG4Zc-PXw9timFPko,4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,608750000
50rUUKwzLQ4Q_yk_O8TobQqbR2UhIVXodu6ZC-u55y8,AKnCN9K5bDyAKDdxnVBVVI5tz8ziI4KTPd5N8uN1gio,587500000
58zi6YHCD8ldy9DQwfNy7o5Z0IsC_pz2UM61n0qeKgQ,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,2390000000
5BahuUNXEInF2j-ZJjCSHeN6VAw5c1H065uoOHd6t1Y,GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,673750000
5FVDZs5AIUDi5oivcU1kDFETgTeXehlaMSC_J0dtcFU,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,652500000
5G7pUPPNB7Kx9ftKP8X6mVXOuA6J2Nhhe-90p38RWug,TEHjbg0NBCTOx49dbFOyL7v-ljT3LykMtsG4lGEfERs,1303750000
5GYb3_Y7T5125MToFE-wkqPfgXnIiKLt9Na7_825XKI,cTAjCmyteUycFexytR8s8xJ8y6UhYjN6qNFTqVXny-c,435000000
5H1wL0oyKxmXvvidrpAPIn6xPq1NGW-2Tgem_adAhlI,Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,435000000
5HFKPfI_lY0pr7F1w-iQUtbF0acPa0qQLL6VvBazUfk,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,2825000000
5Hg5_M5X5F47OD7qMvPEfUiipbVkyR5x9z-bPKIdY4o,xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,2825000000
5J6BW3Eyh7D8C2jBYajxsxIPvxwRkgBm2a-FHDxldPY,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,2390000000
5Jmhw352obDismSNQREt6TkK3izKE7axBe9_L6djqms,1LUv6R9jUc7_eqhyOAnPjevurdO5tRqAAUGTdd57yrw,2390000000
5LEjjC5w2Z1rEV7jsjSLU_ytiG8Q8kX9WNh1s6OmHdA,sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,6083750000
5LfuGkru_9pKwY7PJ2MvF8P0yQesMG1_4VTQ6pEmjVA,TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,891250000
5MNMY2WJCe_StSdq-telXw9Okp8QioH51ng-v1sU4UQ,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,435000000
5MZvRK_b5NZWGagnpPawcqSUwBCTuQI9iCf5U5W-L90,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,435000000
5NJM79YYrSZLKHaWqyFQcvHPB_FddUuk4TVQHcYeH24,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,6192500000
5OHMm1upyOUPgw1YiY4J9FVJ8vgS-dQTDuKXs3as50c,J2AARe8Jzi2ttgjDWAtHLXgdd93psesyRUuvg-LN2tg,912500000
5PaYb0DL6ZX8wLmF703zfECKPBV9faDH8v-LesA3ZOs,Hr7TB4EECU0b-1TGUe55bZE374Z6e4FjCu5S-b-KAjk,2172500000
5PrAJx5xUxwIs7nf2ruyImtrdv37d4IOSEjWu5qnH6o,5wseWFMo4M1BsCJ_lxIU1bbLH7vMTL-SImx_x7eeCYM,435000000
5Q9Ckwdq33BNwE9N8uNkxEtEdSkxokr3xkAqaWij9NA,MTMnfoaDDyFBPy_YV2cVuVU3xEsryGhA9bZDxNVh5_U,1738750000
5S7GvSNW5muWusC1lxuNxbuqJQbGRwKxCsoxsTAh6n4,Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,652500000
5SROxl5_u0FzuBBOsYGpHry0cG8OktF9xGYQjTyWiSY,GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,435000000
5ShGr-W_-ypn3p1x-4_LVY4nJAsi5Y9ZW2ysozyr-2c,eU6aR_pysY6DbN76FZVarcUaRe1xBnXnyUPVI7n7Usw,1303750000
5VME_z7MY96N-1v8brCAko08ljiMEdk0Y9eEprAIGlU,ZnOlQXC0GUlWB7X7arG7DGho3HVEhp70B6qP62N_IF4,8430000000
5WBIGUdyu7fxmFud7OIknU1H0IvED5b6AL0SFI8aLnA,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,435000000
5_bDVWdS8tLC8wGVkppF24bn9W4OTgBWQGP9TLbBtvI,xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,870000000
5aLEDGvxIHEYYonHOtFym3PLD7lp4bDw-THF9wVXVSg,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,652500000
5b1dsTfv-dpUPIJiP32IKmNAmbt_65CY_vik921A2hM,qNPdvpt_iC1f3uRfmh5GPpwMPRNujWdddb7M9gWlkDU,1086250000
5duGq_SjTuNCrvPvNFFywGtTRIAWFkmGQGyNS31vsgQ,1DkiG-bX-EnXBHtIYnBPLHXLLUQtTZiw9qgMgRrnahA,2607500000
5fqJ1TzAqX0cHn2sCuftYEKsqRPEKILwCx_p2_4DJ3w,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,435000000
5glNksg7gRpA0JIXXvCBjlx6U2RHpMG73Msfftke2lY,1OzkH57YIxDhSjE1h1hgQRyyLcg776GMtxf5IrZNRPA,1956250000
5gr2DVfcJ6Oj2KumDkqq7Iq5_e4DbqEorAc7uwe3oLY,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,435000000
5k6ixgwOnbcNpQcugTlmR0VVwKcPa9lS-_Ua7BTuuaw,Hr7TB4EECU0b-1TGUe55bZE374Z6e4FjCu5S-b-KAjk,2607500000
5mCQWPUXMhKe7dc2DZd2WKnSPluoD_GpMIOXMHAYOVY,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,652500000
5mf6OcZ7pO0t-oclqgzo4grS3A16NPH_opqk_xPWW0g,TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,1303750000
5npa5PxFUjjWjPURf448B_dx23F1GV-JYK-SxA4cdKs,6_VgeTao81VT-skokWhOufqplGGSE9pAod4vtxM91SA,2607500000
5oQ5BWni1YbPL4D5nQdAlJZycAlS2kcwRS0rw9TCuA4,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,1521250000
5pU9AePnB2Kx8bZGp0kKmS6CE9h5h-z0kgKEdHt5YEY,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,4345000000
5uBRv2qLNqRl1T6FvnnWAiZPGVztWYcx9Am9fb7ppSk,R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,435000000
5v5jW6JxHqMwLbHxwOvmVwspkyftm99nblimpglAzic,NgOdSkrHcK1YvPqWPoTxCpCe2lN7jsBjp9M1oFl-euE,4997500000
5wc6iKuLMDl07QPy2FGwJtScvXGBRwlpCD4EfS8h-f8,DubkiWVLcDc1mpE_xlZpnvmjIDbsbjt2pzuFFr_7gs4,652500000
5xyEg8FCgrlwHOScDpkjpiLB_ioOuLStIbVtNuyHsBE,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,2607500000
5yESuA3h9gvOH6XYKWFq0DrXzEsXFZd9J5UfxGP5bKI,_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,1956250000
5yfZxs07uujVGl-7M9Ta8T9EwDyLy-_fjXwwCeRxleI,llpFQs81WBNqU5q7PDUnkkyzgMXtCOcqyL1nTvjKngc,891250000
60lijZk5B8trzOdZHKpcC6lH53gzbtWUCQ6QdSUTGZI,99cN-yl_Ytpn-_vOOZrF39O3YST9Qe5OP9SZHP_JN7Y,870000000
63i_YkZRuBCQ5wzL0a1uzQuC6OMykvowHp1iqIA-5Fk,8y0mX32e2Y_GmGcS59KF4cOmMQZeIu5pSDJ07a7RcbU,652500000
65Bp1n23A2l8wJLLe-ZlXoTZo44NF0Wi3U3TELmX7Kk,SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,4345000000
65fs9t-lqxvNmhJEhcur0HNK3iDbCJ8TSrFdOKyAMfs,TMXcVEAvy2e7cFwd0qMMsoYSjVPYRuNFHj-yxC45Hy0,1500000000
66syj12VSNWJMmmIdburmS4JcrjQ5Zi6mNCpzJVEn7g,FJYmjg6e3_cZrJO6aUu0PPXfz51-ItpYHer9qIcdrBw,2390000000
68SoAbg2QULqqbjDLnY9zcWHfxYaXcbvxIQW_CsvBWE,3RD-ifJlte3mXlRU9ZpoUGM6EAii1EQlavBrJ79jEeU,435000000
6Cb7gi3-2mvBQoG-kIZ1MiEuQZZCYcP7Q01hlc4gA3s,-C5AiYcMmrOFHrnQwhJg1Xtzhz23T0zNB0ACge1otHs,435000000
6CkCiiaUITqw8eQNOq66BBjLiBnb_9km00XIFoRsshI,uzESID1JQp8m4RO7YjfVZ8eWtRsSrxLp1SilTj7psB8,5213750000
6DRWwEygV0MS-lqtbIS8fHDcXJdu9rhmNLBIeUKsdJs,WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,870000000
6F_P_7bLT6gtvigF92rGWWMEjST-JpVipSpjngi3kCw,hwix8tvuOHBAhsuBfE_cV8UrG8FPmtOyc3jTko0aSaU,435000000
6G-Pmu9vTN7tcQp4It37p51o2zi0XFCl42FmO3MkRsA,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,435000000
6J3p3THZo07O0Dwj6W0UruOBagBfIhEWS3NEPymbxCA,UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,652500000
6JJa58IlGv9Ad7HcGvk__39i2S4dXjaaiQPw5UqFX34,LSKZ5taMANhACaEHwlY_gzlltF_PwRI3AgAPMLNw5JE,9558750000
